reward,step_time,total_stopped,total_wait_time
-12.0,3590.0,12,156.0
7.0,3595.0,12,193.0
-37.0,3600.0,12,210.0
-17.0,3605.0,11,212.0
-2.0,3610.0,13,180.0
32.0,3615.0,10,156.0
24.0,3620.0,9,140.0
16.0,3625.0,10,138.0
2.0,3630.0,13,202.0
-64.0,3635.0,18,279.0
-77.0,3640.0,13,296.0
-17.0,3645.0,12,267.0
29.0,3650.0,8,229.0
38.0,3655.0,19,180.0
49.0,3660.0,9,146.0
34.0,3665.0,15,171.0
-25.0,3670.0,12,186.0
-15.0,3675.0,12,176.0
10.0,3680.0,14,205.0
-29.0,3685.0,8,209.0
-4.0,3690.0,13,178.0
31.0,3695.0,10,158.0
20.0,3700.0,15,159.0
-1.0,3705.0,9,154.0
5.0,3710.0,12,171.0
-17.0,3715.0,9,174.0
-3.0,3720.0,11,182.0
-8.0,3725.0,11,173.0
9.0,3730.0,10,170.0
3.0,3735.0,12,162.0
8.0,3740.0,10,172.0
-10.0,3745.0,19,168.0
4.0,3750.0,15,199.0
-31.0,3755.0,12,220.0
-21.0,3760.0,13,208.0
12.0,3765.0,12,214.0
-6.0,3770.0,13,209.0
5.0,3775.0,10,182.0
27.0,3780.0,12,180.0
2.0,3785.0,15,214.0
-34.0,3790.0,17,249.0
-35.0,3795.0,15,277.0
-28.0,3800.0,17,310.0
-33.0,3805.0,18,315.0
-5.0,3810.0,16,345.0
-30.0,3815.0,19,325.0
20.0,3820.0,15,336.0
-11.0,3825.0,18,345.0
-9.0,3830.0,18,371.0
-26.0,3835.0,28,367.0
4.0,3840.0,17,390.0
-23.0,3845.0,22,446.0
-56.0,3850.0,23,487.0
-41.0,3855.0,19,484.0
3.0,3860.0,17,467.0
17.0,3865.0,18,423.0
44.0,3870.0,20,430.0
-7.0,3875.0,16,383.0
47.0,3880.0,19,393.0
-10.0,3885.0,16,388.0
5.0,3890.0,16,415.0
-27.0,3895.0,15,397.0
18.0,3900.0,14,363.0
34.0,3905.0,19,362.0
1.0,3910.0,18,381.0
-19.0,3915.0,21,392.0
-11.0,3920.0,17,417.0
-25.0,3925.0,22,430.0
-13.0,3930.0,12,426.0
4.0,3935.0,17,404.0
22.0,3940.0,14,412.0
-8.0,3945.0,16,388.0
24.0,3950.0,17,406.0
-18.0,3955.0,18,417.0
-11.0,3960.0,17,402.0
15.0,3965.0,17,391.0
11.0,3970.0,22,418.0
-27.0,3975.0,18,396.0
22.0,3980.0,17,393.0
3.0,3985.0,18,423.0
-30.0,3990.0,17,458.0
-35.0,3995.0,19,438.0
20.0,4000.0,19,403.0
35.0,4005.0,22,428.0
-25.0,4010.0,19,467.0
-39.0,4015.0,31,483.0
-16.0,4020.0,22,519.0
-36.0,4025.0,22,548.0
-29.0,4030.0,21,522.0
26.0,4035.0,22,525.0
-3.0,4040.0,20,547.0
-22.0,4045.0,19,544.0
3.0,4050.0,26,542.0
2.0,4055.0,21,575.0
-33.0,4060.0,24,577.0
-2.0,4065.0,17,513.0
64.0,4070.0,20,543.0
-30.0,4075.0,21,545.0
-2.0,4080.0,17,558.0
-13.0,4085.0,23,545.0
13.0,4090.0,23,562.0
-17.0,4095.0,18,514.0
48.0,4100.0,19,529.0
-15.0,4105.0,26,533.0
-4.0,4110.0,16,513.0
20.0,4115.0,14,518.0
-5.0,4120.0,19,497.0
21.0,4125.0,17,496.0
1.0,4130.0,20,477.0
19.0,4135.0,18,511.0
-34.0,4140.0,20,509.0
2.0,4145.0,18,512.0
-3.0,4150.0,18,508.0
4.0,4155.0,16,459.0
49.0,4160.0,18,373.0
86.0,4165.0,19,419.0
-46.0,4170.0,17,457.0
-38.0,4175.0,18,467.0
-10.0,4180.0,17,471.0
-4.0,4185.0,15,450.0
21.0,4190.0,15,420.0
30.0,4195.0,29,390.0
30.0,4200.0,17,410.0
-20.0,4205.0,18,438.0
-28.0,4210.0,16,412.0
26.0,4215.0,16,412.0
0.0,4220.0,15,386.0
26.0,4225.0,15,395.0
-9.0,4230.0,20,433.0
-38.0,4235.0,21,461.0
-28.0,4240.0,22,493.0
-32.0,4245.0,18,478.0
15.0,4250.0,19,490.0
-12.0,4255.0,21,486.0
4.0,4260.0,20,481.0
5.0,4265.0,24,426.0
55.0,4270.0,20,446.0
-20.0,4275.0,18,432.0
14.0,4280.0,13,408.0
24.0,4285.0,24,399.0
9.0,4290.0,17,423.0
-24.0,4295.0,23,466.0
-43.0,4300.0,21,510.0
-44.0,4305.0,16,521.0
-11.0,4310.0,20,546.0
-25.0,4315.0,18,529.0
17.0,4320.0,21,540.0
-11.0,4325.0,18,452.0
88.0,4330.0,19,439.0
13.0,4335.0,19,421.0
18.0,4340.0,22,463.0
-42.0,4345.0,18,491.0
-28.0,4350.0,17,479.0
12.0,4355.0,20,502.0
-23.0,4360.0,20,506.0
