reward,step_time,total_stopped,total_wait_time
-20.0,2655.0,5,31.0
26.0,2660.0,8,39.0
-8.0,2665.0,8,76.0
-37.0,2670.0,6,86.0
-10.0,2675.0,2,69.0
17.0,2680.0,6,55.0
14.0,2685.0,2,25.0
30.0,2690.0,2,15.0
10.0,2695.0,2,25.0
-10.0,2700.0,0,0.0
25.0,2705.0,9,23.0
-23.0,2710.0,6,52.0
-29.0,2715.0,6,73.0
-21.0,2720.0,4,74.0
-1.0,2725.0,4,66.0
8.0,2730.0,2,41.0
25.0,2735.0,2,20.0
21.0,2740.0,1,3.0
17.0,2745.0,1,8.0
-5.0,2750.0,4,16.0
-8.0,2755.0,6,34.0
-18.0,2760.0,3,41.0
-7.0,2765.0,5,39.0
2.0,2770.0,2,39.0
0.0,2775.0,4,17.0
22.0,2780.0,5,42.0
-25.0,2785.0,4,43.0
-1.0,2790.0,0,20.0
23.0,2795.0,0,0.0
20.0,2800.0,4,7.0
-7.0,2805.0,7,41.0
-34.0,2810.0,6,53.0
-12.0,2815.0,3,51.0
2.0,2820.0,3,41.0
10.0,2825.0,6,65.0
-24.0,2830.0,1,40.0
25.0,2835.0,1,11.0
29.0,2840.0,1,16.0
-5.0,2845.0,2,22.0
-6.0,2850.0,9,60.0
-38.0,2855.0,4,58.0
2.0,2860.0,6,61.0
-3.0,2865.0,2,49.0
12.0,2870.0,4,51.0
-2.0,2875.0,4,26.0
25.0,2880.0,4,40.0
-14.0,2885.0,2,29.0
11.0,2890.0,2,15.0
14.0,2895.0,5,33.0
-18.0,2900.0,6,43.0
-10.0,2905.0,6,61.0
-18.0,2910.0,2,55.0
6.0,2915.0,2,29.0
26.0,2920.0,6,49.0
-20.0,2925.0,6,69.0
-20.0,2930.0,4,74.0
-5.0,2935.0,4,94.0
-20.0,2940.0,2,35.0
59.0,2945.0,9,62.0
-27.0,2950.0,4,51.0
11.0,2955.0,6,55.0
-4.0,2960.0,4,50.0
5.0,2965.0,0,21.0
29.0,2970.0,6,23.0
-2.0,2975.0,6,53.0
-30.0,2980.0,6,83.0
-30.0,2985.0,4,75.0
8.0,2990.0,1,42.0
33.0,2995.0,8,31.0
11.0,3000.0,5,51.0
-20.0,3005.0,6,56.0
-5.0,3010.0,3,51.0
5.0,3015.0,6,60.0
-9.0,3020.0,4,67.0
-7.0,3025.0,5,38.0
29.0,3030.0,5,37.0
1.0,3035.0,2,30.0
7.0,3040.0,9,52.0
-22.0,3045.0,7,63.0
-11.0,3050.0,4,63.0
0.0,3055.0,6,66.0
-3.0,3060.0,5,54.0
12.0,3065.0,5,49.0
5.0,3070.0,6,47.0
2.0,3075.0,5,54.0
-7.0,3080.0,1,36.0
18.0,3085.0,2,14.0
